Model Outputs
200
,,Id_5:LPelvisAngles_M,,,Id_5:LHipAngles_M,,,Id_5:LKneeAngles_M,,,Id_5:LAnkleAngles_M,,,Id_5:RPelvisAngles_M,,,Id_5:RHipAngles_M,,,Id_5:RKneeAngles_M,,,Id_5:RAnkleAngles_M,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2422,0,10.2458,1.42799,-6.89438,42.7564,6.40603,-16.9241,38.4448,-12.0206,-10.1413,9.00241,-4.83889,21.2244,10.2458,-1.42799,6.89438,-10.6351,0.197795,-19.4264,10.5707,-1.01706,-24.8858,-16.6911,-11.2118,35.2927
2423,0,10.0748,1.51126,-7.44365,41.8518,6.93214,-16.0445,34.9263,-11.0619,-10.1824,9.17591,-5.07439,22.2125,10.0748,-1.51126,7.44365,-11.6429,0.229237,-20.3067,10.2323,-1.17246,-25.5069,-20.7323,-11.3624,35.6536
2424,0,9.90575,1.57534,-7.93884,40.9565,7.39567,-15.1457,31.542,-10.1162,-10.3688,9.36307,-5.32306,23.2405,9.90575,-1.57534,7.93884,-12.4829,0.256515,-21.1756,10.1567,-1.3843,-25.8473,-24.5577,-11.3945,35.7301
2425,0,9.73698,1.62074,-8.37789,40.0818,7.80056,-14.2655,28.3171,-9.21841,-10.6752,9.56367,-5.58191,24.2937,9.73698,-1.62074,8.37789,-13.1532,0.275171,-22.0035,10.3561,-1.65678,-25.9056,-28.0444,-11.3234,35.5606
2426,0,9.56695,1.65095,-8.76121,39.2307,8.15616,-13.4035,25.2712,-8.38061,-11.0891,9.77274,-5.84432,25.3434,9.56695,-1.65095,8.76121,-13.655,0.279687,-22.7645,10.8376,-1.99346,-25.6901,-31.0979,-11.1716,35.1958
2427,0,9.39216,1.66732,-9.08838,38.4061,8.46921,-12.5705,22.4254,-7.61892,-11.5756,9.98472,-6.10115,26.3529,9.39216,-1.66732,9.08838,-13.9942,0.268067,-23.4341,11.6044,-2.3961,-25.2125,-33.6482,-10.9622,34.6871
2428,0,9.21679,1.66656,-9.36023,37.6192,8.74419,-11.7772,19.8036,-6.95023,-12.1233,10.2001,-6.35103,27.3181,9.21679,-1.66656,9.36023,-14.1714,0.243006,-23.9894,12.6547,-2.86294,-24.4917,-35.657,-10.7159,34.0801
2429,0,9.03076,1.6564,-9.57819,36.8605,8.99248,-11.0129,17.4195,-6.37635,-12.709,10.4084,-6.58386,28.2022,9.03076,-1.6564,9.57819,-14.2048,0.200014,-24.4183,13.9834,-3.38922,-23.548,-37.11,-10.4481,33.4095
2430,0,8.8404,1.63293,-9.74385,36.14,9.21668,-10.2727,15.2903,-5.90336,-13.3165,10.6058,-6.79469,28.99,8.8404,-1.63293,9.74385,-14.0977,0.143729,-24.7073,15.5804,-3.96447,-22.4055,-38.0113,-10.1672,32.6941
2431,0,8.64034,1.60022,-9.85924,35.4532,9.42295,-9.55333,13.4303,-5.53332,-13.9163,10.7868,-6.97515,29.6546,8.64034,-1.60022,9.85924,-13.8671,0.0732695,-24.8546,17.4331,-4.57538,-21.0852,-38.3832,-9.87459,31.9359
2432,0,8.43211,1.55638,-9.92626,34.8033,9.61188,-8.85863,11.8499,-5.26749,-14.4853,10.9475,-7.12163,30.1876,8.43211,-1.55638,9.92626,-13.5229,-0.00799032,-24.8625,19.5257,-5.20556,-19.614,-38.2655,-9.56781,31.1266
2433,0,8.21414,1.50351,-9.94677,34.1893,9.78527,-8.18755,10.5536,-5.10115,-15.0106,11.0813,-7.23233,30.5865,8.21414,-1.50351,9.94677,-13.0802,-0.100524,-24.7382,21.8386,-5.8354,-18.0183,-37.7135,-9.23978,30.2449
2434,0,7.98775,1.44438,-9.92346,33.608,9.9441,-7.53396,9.53886,-5.02461,-15.489,11.1775,-7.30705,30.8538,7.98775,-1.44438,9.92346,-12.5498,-0.205806,-24.4959,24.3503,-6.44708,-16.326,-36.7946,-8.88314,29.267
2435,0,7.75714,1.3703,-9.85665,33.0662,10.0776,-6.91429,8.80738,-5.03055,-15.9015,11.236,-7.34849,31.0014,7.75714,-1.3703,9.85665,-11.9385,-0.315871,-24.1479,27.035,-7.02293,-14.5729,-35.5935,-8.49259,28.1732
2436,0,7.51957,1.28761,-9.74905,32.5558,10.186,-6.33437,8.34655,-5.10481,-16.266,11.2459,-7.3663,31.0647,7.51957,-1.28761,9.74905,-11.2609,-0.435207,-23.7121,29.8657,-7.54812,-12.7964,-34.1934,-8.06628,26.9519
2437,0,7.27741,1.19493,-9.60228,32.0783,10.263,-5.82432,8.1495,-5.2359,-16.552,11.2048,-7.3623,31.0505,7.27741,-1.19493,9.60228,-10.5246,-0.562169,-23.2041,32.8133,-8.01082,-11.0386,-32.6809,-7.60721,25.605
2438,0,7.03909,1.08756,-9.41954,31.6369,10.2997,-5.38035,8.19433,-5.40575,-16.7914,11.0976,-7.34803,30.9998,7.03909,-1.08756,9.41954,-9.72924,-0.692534,-22.6404,35.8488,-8.40266,-9.34032,-31.1293,-7.12254,24.1477
2439,0,6.80513,0.972219,-9.20423,31.2286,10.2966,-5.03503,8.46808,-5.60353,-16.9592,10.92,-7.32584,30.9208,6.80513,-0.972219,9.20423,-8.88374,-0.831657,-22.0355,38.9438,-8.71802,-7.74378,-29.5981,-6.62359,22.6104
2440,0,6.58213,0.844788,-8.96039,30.854,10.2465,-4.7777,8.94578,-5.81231,-17.0605,10.6586,-7.29603,30.8145,6.58213,-0.844788,8.96039,-7.98776,-0.975942,-21.4034,42.0719,-8.95443,-6.27837,-28.1276,-6.12147,21.0262
2441,0,6.37723,0.709878,-8.69391,30.5188,10.1519,-4.63771,9.61225,-6.02742,-17.089,10.313,-7.26526,30.7045,6.37723,-0.709878,8.69391,-7.04044,-1.13007,-20.7592,45.2096,-9.11341,-4.9713,-26.7401,-5.62877,19.4368
2442,0,6.18905,0.571524,-8.41071,30.2159,10.015,-4.60474,10.4458,-6.23802,-17.0198,9.87432,-7.2229,30.5526,6.18905,-0.571524,8.41071,-6.04842,-1.29759,-20.116,48.3363,-9.19828,-3.83516,-25.4421,-5.15524,17.8781
2443,0,6.03312,0.429868,-8.11822,29.9601,9.83974,-4.66209,11.4373,-6.43874,-16.8415,9.35644,-7.16046,30.3279,6.03312,-0.429868,8.11822,-4.99919,-1.48084,-19.4889,51.4356,-9.21718,-2.87393,-24.2289,-4.7089,16.3823
2444,0,5.90891,0.292795,-7.82446,29.7495,9.63757,-4.80465,12.5724,-6.62863,-16.533,8.77807,-7.06994,30.0002,5.90891,-0.292795,7.82446,-3.89604,-1.68773,-18.8913,54.4932,-9.1792,-2.08594,-23.0914,-4.29591,14.9766
2445,0,5.82489,0.165439,-7.53761,29.5918,9.42039,-5.00068,13.8482,-6.80315,-16.0503,8.17599,-6.9292,29.4862,5.82489,-0.165439,7.53761,-2.73163,-1.92433,-18.3357,57.4986,-9.09637,-1.45811,-22.0122,-3.91911,13.6771
2446,0,5.78315,0.0536862,-7.26605,29.4925,9.20263,-5.24041,15.262,-6.96748,-15.379,7.60265,-6.73305,28.7609,5.78315,-0.0536862,7.26605,-1.50334,-2.197,-17.834,60.4431,-8.98172,-0.977932,-20.9788,-3.58062,12.4969
2447,0,5.78842,-0.0359579,-7.01784,29.457,9.00084,-5.48396,16.813,-7.11866,-14.5027,7.11684,-6.46919,27.7686,5.78842,0.0359579,7.01784,-0.204937,-2.51248,-17.3956,63.3206,-8.84895,-0.62676,-19.9768,-3.28025,11.44
2448,0,5.84339,-0.09726,-6.80079,29.493,8.83221,-5.71996,18.5043,-7.26374,-13.4289,6.78249,-6.14221,26.5127,5.84339,0.09726,6.80079,1.16932,-2.87649,-17.0278,66.1264,-8.71179,-0.389458,-18.9951,-3.01767,10.5093
2449,0,5.94621,-0.122831,-6.62156,29.5998,8.71464,-5.93323,20.3288,-7.40714,-12.1613,6.64505,-5.75548,24.99,5.94621,0.122831,6.62156,2.62083,-3.29517,-16.733,68.8566,-8.58016,-0.245146,-18.0263,-2.78974,9.6967
2450,0,6.09691,-0.106527,-6.4853,29.7747,8.66345,-6.1146,22.2719,-7.55304,-10.7371,6.73206,-5.32263,23.2388,6.09691,0.106527,6.4853,4.15401,-3.77343,-16.5105,71.5085,-8.46343,-0.179206,-17.0639,-2.59441,8.99704
2451,0,6.29239,-0.0425318,-6.39489,30.0109,8.6899,-6.27745,24.3091,-7.71002,-9.21048,7.04801,-4.86542,21.3364,6.29239,0.0425318,6.39489,5.77029,-4.3147,-16.3519,74.0801,-8.36574,-0.1701,-16.1028,-2.42668,8.39396
2452,0,6.52892,0.0747407,-6.35214,30.2955,8.80281,-6.42842,26.4122,-7.88202,-7.64063,7.58438,-4.40223,19.3563,6.52892,-0.0747407,6.35214,7.47042,-4.9223,-16.2469,76.5684,-8.28854,-0.201507,-15.1417,-2.28193,7.87193
2453,0,6.80165,0.24794,-6.35653,30.6069,9.00344,-6.59231,28.526,-8.07555,-6.10972,8.30482,-3.95953,17.4165,6.80165,-0.24794,6.35653,9.25307,-5.59604,-16.1808,78.9688,-8.23048,-0.257449,-14.1809,-2.15557,7.41511
2454,0,7.10494,0.477971,-6.40584,30.9232,9.28789,-6.78693,30.6129,-8.29356,-4.67016,9.18741,-3.55185,15.592,7.10494,-0.477971,6.40584,11.1162,-6.33419,-16.1371,81.2781,-8.18785,-0.32288,-13.2199,-2.04262,7.00593
2455,0,7.43341,0.762607,-6.49666,31.2128,9.64751,-7.02497,32.6146,-8.53575,-3.35588,10.1936,-3.18875,13.9385,7.43341,-0.762607,6.49666,13.0556,-7.13142,-16.0975,83.4885,-8.15427,-0.385234,-12.2609,-1.93874,6.62896
2456,0,7.78067,1.09583,-6.62484,31.452,10.0682,-7.32777,34.4922,-8.80904,-2.19433,11.2959,-2.87965,12.5114,7.78067,-1.09583,6.62484,15.0647,-7.97888,-16.0457,85.5922,-8.12264,-0.442248,-11.3072,-1.84201,6.27739
2457,0,8.1427,1.46696,-6.78567,31.6132,10.5315,-7.69175,36.1999,-9.10878,-1.19907,12.4621,-2.62733,11.3344,8.1427,-1.46696,6.78567,17.1372,-8.86236,-15.9674,87.5787,-8.08591,-0.491238,-10.3621,-1.75035,5.9438
2458,0,8.51317,1.86285,-6.9734,31.6712,11.0161,-8.10672,37.7072,-9.42755,-0.333459,13.6651,-2.42324,10.3749,8.51317,-1.86285,6.9734,19.2631,-9.76492,-15.854,89.4369,-8.03885,-0.536146,-9.42801,-1.66324,5.62636
2459,0,8.88616,2.26674,-7.18172,31.6117,11.498,-8.5805,38.9948,-9.77198,0.398635,14.8868,-2.27124,9.65643,8.88616,-2.26674,7.18172,21.4294,-10.6641,-15.6972,91.1531,-7.97383,-0.584124,-8.50823,-1.58065,5.32505
2460,0,9.25476,2.66152,-7.40308,31.4193,11.9536,-9.08647,40.0521,-10.1275,1.03853,16.1072,-2.15984,9.12783,9.25476,-2.66152,7.40308,23.6198,-11.5362,-15.4876,92.7116,-7.87837,-0.639627,-7.60537,-1.50208,5.03815
2461,0,9.61065,3.03055,-7.62859,31.0821,12.3597,-9.60697,40.8732,-10.484,1.62275,17.3089,-2.08019,8.74889,9.61065,-3.03055,7.62859,25.8185,-12.3567,-15.244,94.1002,-7.76707,-0.712016,-6.72138,-1.42784,4.76679
2462,0,9.94482,3.35886,-7.84823,30.5986,12.6956,-10.1322,41.4687,-10.8358,2.15608,18.4842,-2.03026,8.51096,9.94482,-3.35886,7.84823,28.0035,-13.1005,-14.9511,95.3026,-7.61766,-0.802322,-5.85909,-1.35641,4.50552
2463,0,10.2491,3.63502,-8.05169,29.9671,12.9454,-10.6356,41.8486,-11.1651,2.65305,19.6203,-2.00269,8.37943,10.2491,-3.63502,8.05169,30.1534,-13.7469,-14.6243,96.303,-7.43723,-0.911023,-5.02079,-1.28639,4.24921
2464,0,10.5161,3.85058,-8.22877,29.1938,13.0974,-11.1124,42.0308,-11.4672,3.11327,20.7127,-1.99536,8.34445,10.5161,-3.85058,8.22877,32.2527,-14.2784,-14.2742,97.0935,-7.22891,-1.0425,-4.20898,-1.2172,3.99577
2465,0,10.7402,4.00058,-8.36965,28.2872,13.1451,-11.5511,42.0345,-11.7319,3.53265,21.7549,-2.0048,8.3895,10.7402,-4.00058,8.36965,34.2828,-14.6818,-13.9072,97.6622,-6.99073,-1.19658,-3.42801,-1.14797,3.74201
2466,0,10.9194,4.0832,-8.46601,27.2606,13.0871,-11.9471,41.8796,-11.9533,3.90492,22.74,-2.02845,8.50232,10.9194,-4.0832,8.46601,36.233,-14.9487,-13.5334,98.0037,-6.72694,-1.38259,-2.6818,-1.08054,3.49471
2467,0,11.054,4.09802,-8.51215,26.1288,12.9256,-12.2906,41.5863,-12.1228,4.22043,23.6635,-2.06314,8.66768,11.054,-4.09802,8.51215,38.0927,-15.075,-13.1704,98.1126,-6.44754,-1.60936,-1.97561,-1.01675,3.26061
2468,0,11.1466,4.04701,-8.50278,24.9077,12.6674,-12.5718,41.173,-12.2324,4.46222,24.5182,-2.10674,8.87531,11.1466,-4.04701,8.50278,39.8556,-15.0591,-12.8237,97.9863,-6.15456,-1.8905,-1.31375,-0.960761,3.05507
2469,0,11.203,3.93256,-8.4359,23.6148,12.3205,-12.7888,40.6556,-12.28,4.61795,25.2975,-2.15787,9.11846,11.203,-3.93256,8.4359,41.5217,-14.9031,-12.5094,97.6281,-5.86149,-2.25441,-0.700242,-0.920442,2.907
2470,0,11.2297,3.75763,-8.30971,22.2657,11.8944,-12.945,40.0455,-12.267,4.67647,25.9927,-2.21589,9.39397,11.2297,-3.75763,8.30971,43.0855,-14.6097,-12.2344,97.0345,-5.57299,-2.71119,-0.138256,-0.900141,2.83243
2471,0,11.2343,3.52611,-8.12441,20.8717,11.3992,-13.0306,39.3501,-12.187,4.62938,26.5928,-2.27828,9.68976,11.2343,-3.52611,8.12441,44.5507,-14.1844,-12.014,96.2126,-5.30645,-3.29246,0.370422,-0.90968,2.86747
2472,0,11.2233,3.24289,-7.88015,19.441,10.8449,-13.0542,38.5723,-12.0438,4.47159,27.0861,-2.34539,10.0073,11.2233,-3.24289,7.88015,45.9121,-13.6331,-11.8456,95.1604,-5.06233,-4.00285,0.824234,-0.95324,3.02745
2473,0,11.2043,2.91318,-7.57788,17.9792,10.2415,-13.0213,37.7106,-11.8389,4.20437,27.4586,-2.4166,10.3436,11.2043,-2.91318,7.57788,47.1694,-12.9632,-11.74,93.8809,-4.85671,-4.84847,1.22465,-1.03547,3.32934
2474,0,11.182,2.54328,-7.21903,16.4869,9.59866,-12.9403,36.7618,-11.5746,3.8288,27.6955,-2.49245,10.701,11.182,-2.54328,7.21903,48.3223,-12.1834,-11.7014,92.382,-4.70214,-5.8345,1.57484,-1.16136,3.7911
2475,0,11.1608,2.1402,-6.80488,14.9645,8.92647,-12.8233,35.722,-11.2557,3.34775,27.7828,-2.57417,11.0851,11.1608,-2.1402,6.80488,49.3683,-11.3032,-11.735,90.6674,-4.61311,-6.94804,1.87583,-1.33194,4.41595
2476,0,11.1435,1.71102,-6.3378,13.4099,8.23505,-12.6823,34.5875,-10.8875,2.76831,27.7056,-2.66269,11.4999,11.1435,-1.71102,6.3378,50.3011,-10.3326,-11.832,88.7396,-4.58949,-8.14971,2.13237,-1.54189,5.18356
2477,0,11.1314,1.26336,-5.82044,11.8221,7.53536,-12.5304,33.3566,-10.4774,2.09069,27.4514,-2.76083,11.9584,11.1314,-1.26336,5.82044,51.1204,-9.28268,-11.9985,86.6091,-4.64831,-9.42829,2.34986,-1.7933,6.10016
2478,0,11.1245,0.805208,-5.25602,10.2006,6.8387,-12.3795,32.031,-10.0326,1.31655,27.0083,-2.87123,12.4723,11.1245,-0.805208,5.25602,51.8166,-8.16502,-12.2182,84.2779,-4.78094,-10.704,2.53532,-2.07033,7.10639
2479,0,11.1221,0.343154,-4.6492,8.54683,6.15524,-12.2442,30.6161,-9.56415,0.449317,26.3672,-2.9971,13.0557,11.1221,-0.343154,4.6492,52.3858,-6.9918,-12.4917,81.7537,-4.99447,-11.942,2.69697,-2.36895,8.18593
2480,0,11.1224,-0.115148,-4.00439,6.86261,5.49627,-12.1343,29.1195,-9.0805,-0.508071,25.5183,-3.14108,13.7195,11.1224,0.115148,4.00439,52.8233,-5.77517,-12.8001,79.0456,-5.27673,-13.1059,2.8436,-2.68358,9.31679
2481,0,11.123,-0.563733,-3.32751,5.15302,4.87121,-12.0637,27.5534,-8.59393,-1.55571,24.4548,-3.3077,14.483,11.123,0.563733,3.32751,53.1224,-4.52889,-13.1406,76.1585,-5.62532,-14.151,2.98191,-3.00672,10.4704
2482,0,11.1209,-0.997449,-2.62533,3.4234,4.28857,-12.0417,25.9322,-8.11498,-2.6827,23.1696,-3.49869,15.3515,11.1209,0.997449,2.62533,53.2781,-3.26664,-13.4985,73.1035,-6.02342,-15.0211,3.12985,-3.32603,11.6016
2483,0,11.1136,-1.41205,-1.90482,1.68206,3.75477,-12.0782,24.2733,-7.65333,-3.88237,21.6553,-3.71704,16.3355,11.1136,1.41205,1.90482,53.2884,-2.00241,-13.8513,69.8912,-6.44582,-15.7282,3.29035,-3.64551,12.724
2484,0,11.0981,-1.80422,-1.17282,-0.0617092,3.27458,-12.1823,22.5968,-7.21811,-5.13743,19.9041,-3.96325,17.433,11.0981,1.80422,1.17282,53.1488,-0.751707,-14.1871,66.5319,-6.871,-16.2292,3.47898,-3.9538,13.7974
2485,0,11.0729,-2.1717,-0.437051,-1.79599,2.85053,-12.3614,20.9248,-6.8163,-6.43383,17.9098,-4.23832,18.6433,11.0729,2.1717,0.437051,52.8633,0.468487,-14.508,63.0461,-7.28932,-16.5453,3.70588,-4.25737,14.8445
2486,0,11.0366,-2.5139,0.29638,-3.50797,2.48223,-12.6218,19.2812,-6.45271,-7.74831,15.6651,-4.54024,19.9517,11.0366,2.5139,-0.29638,52.4344,1.64357,-14.7911,59.4521,-7.66515,-16.6923,3.98322,-4.55722,15.8684
2487,0,10.9883,-2.8299,1.02078,-5.18318,2.16791,-12.968,17.6925,-6.13015,-9.06311,13.1666,-4.86729,21.3443,10.9883,2.8299,-1.02078,51.8671,2.75706,-15.0389,55.7723,-7.98306,-16.6807,4.31753,-4.8542,16.872
2488,0,10.9283,-3.1204,1.73137,-6.80626,1.9036,-13.4052,16.1854,-5.85019,-10.3541,10.4137,-5.21489,22.7953,10.9283,3.1204,-1.73137,51.1738,3.7956,-15.2479,52.0417,-8.22293,-16.5407,4.72195,-5.15242,17.8687
2489,0,10.8563,-3.38602,2.42336,-8.36125,1.68447,-13.9339,14.7891,-5.61351,-11.6013,7.41198,-5.577,24.2739,10.8563,3.38602,-2.42336,50.3627,4.7476,-15.4168,48.2832,-8.36571,-16.3071,5.1957,-5.45673,18.874
2490,0,10.7732,-3.6277,3.09308,-9.83226,1.50504,-14.5534,13.533,-5.42032,-12.7811,4.17578,-5.94453,25.7394,10.7732,3.6277,-3.09308,49.4492,5.60524,-15.5494,44.5396,-8.40035,-15.9816,5.74791,-5.76036,19.8646
2491,0,10.6802,-3.8462,3.73747,-11.2031,1.35964,-15.2582,12.4467,-5.27124,-13.8773,0.729866,-6.3076,27.1516,10.6802,3.8462,-3.73747,48.4506,6.36483,-15.6401,40.8424,-8.31439,-15.6297,6.36735,-6.07308,20.8716
2492,0,10.5784,-4.04308,4.3539,-12.4587,1.24121,-16.0403,11.5593,-5.16722,-14.8697,-2.88781,-6.65359,28.4641,10.5784,4.04308,-4.3539,47.383,7.02774,-15.6788,37.2302,-8.09833,-15.25,7.04666,-6.3807,21.8486
2493,0,10.4688,-4.21854,4.94021,-13.5851,1.14437,-16.8896,10.8995,-5.11203,-15.7421,-6.62208,-6.97027,29.6368,10.4688,4.21854,-4.94021,46.269,7.59852,-15.6649,33.7431,-7.76168,-14.9027,7.77217,-6.69051,22.8187
2494,0,10.3519,-4.37371,5.49431,-14.5718,1.06265,-17.7901,10.4921,-5.10916,-16.475,-10.4032,-7.24397,30.6283,10.3519,4.37371,-5.49431,45.1263,8.0856,-15.5874,30.4151,-7.31287,-14.5864,8.52555,-6.98746,23.7352
2495,0,10.2292,-4.50856,6.01509,-15.4089,0.990289,-18.725,10.3596,-5.16298,-17.0537,-14.1445,-7.46458,31.4125,10.2292,4.50856,-6.01509,43.979,8.49906,-15.4382,27.2776,-6.77285,-14.3518,9.28092,-7.27582,24.6125
2496,0,10.1017,-4.62237,6.49991,-16.0903,0.92214,-19.6751,10.5198,-5.27856,-17.4669,-17.7526,-7.62603,31.978,10.1017,4.62237,-6.49991,42.8458,8.84874,-15.1974,24.3596,-6.1633,-14.2117,10.018,-7.54583,25.4224
2497,0,9.96565,-4.71496,6.94714,-16.6177,0.853856,-20.6212,10.9853,-5.46102,-17.7017,-21.1275,-7.72599,32.3246,9.96565,4.71496,-6.94714,41.7448,9.1442,-14.8702,21.6856,-5.52055,-14.1782,10.7148,-7.79758,26.1675
2498,0,9.82235,-4.78424,7.35478,-16.9914,0.781831,-21.5436,11.7619,-5.71205,-17.7542,-24.182,-7.76734,32.4672,9.82235,4.78424,-7.35478,40.6928,9.39371,-14.4421,19.2722,-4.87413,-14.2807,11.3532,-8.03443,26.8595
2499,0,9.6695,-4.82864,7.72032,-17.2177,0.703738,-22.4242,12.8512,-6.03335,-17.6233,-26.8392,-7.75623,32.4289,9.6695,4.82864,-7.72032,39.7025,9.60322,-13.9267,17.1336,-4.25939,-14.4977,11.9216,-8.25325,27.491
2500,0,9.50236,-4.84604,8.04247,-17.3088,0.618996,-23.248,14.2478,-6.42208,-17.3133,-29.046,-7.69983,32.2341,9.50236,4.84604,-8.04247,38.7783,9.77744,-13.3109,15.2789,-3.69884,-14.8427,12.4115,-8.45725,28.0731
2501,0,9.31969,-4.83468,8.31969,-17.2757,0.52758,-23.9999,15.9411,-6.87308,-16.8331,-30.7688,-7.6051,31.9051,9.31969,4.83468,-8.31969,37.9254,9.9191,-12.6053,13.7108,-3.21427,-15.2941,12.8177,-8.64596,28.6056
2502,0,9.12259,-4.7924,8.55136,-17.1289,0.430286,-24.671,17.9154,-7.37738,-16.1978,-32.0018,-7.47789,31.4594,9.12259,4.7924,-8.55136,37.1482,10.0282,-11.8276,12.4314,-2.82034,-15.8425,13.1389,-8.82691,29.111
2503,0,8.90501,-4.71877,8.73638,-16.8865,0.32881,-25.2522,20.1515,-7.92353,-15.4287,-32.7602,-7.3215,30.9054,8.90501,4.71877,-8.73638,36.4355,10.1033,-10.9781,11.4304,-2.51625,-16.4608,13.3701,-8.99458,29.5747
2504,0,8.66887,-4.61096,8.8746,-16.5588,0.226842,-25.7384,22.6266,-8.49733,-14.5476,-33.0786,-7.13629,30.2406,8.66887,4.61096,-8.8746,35.7873,10.1404,-10.0716,10.7056,-2.30096,-17.1325,13.5113,-9.15182,30.0056
2505,0,8.41202,-4.4745,8.9668,-16.1611,0.122195,-26.1292,25.3146,-9.08374,-13.5792,-33.0063,-6.92137,29.4575,8.41202,4.4745,-8.9668,35.1941,10.14,-9.13399,10.2443,-2.1649,-17.8283,13.5588,-9.29873,30.4046
2506,0,8.13846,-4.30981,9.01444,-15.7007,0.0171507,-26.4273,28.1876,-9.66752,-12.5509,-32.6056,-6.67551,28.5461,8.13846,4.30981,-9.01444,34.649,10.098,-8.18684,10.0275,-2.09341,-18.5291,13.5056,-9.43754,30.7785
2507,0,7.85387,-4.11715,9.01843,-15.182,-0.0856628,-26.6354,31.217,-10.2345,-11.485,-31.9383,-6.39755,27.4959,7.85387,4.11715,-9.01843,34.1502,10.0104,-7.248,10.0426,-2.0706,-19.2162,13.3461,-9.567,31.1245
2508,0,7.5594,-3.90089,8.98127,-14.6128,-0.185943,-26.7592,34.373,-10.772,-10.4136,-31.0731,-6.08974,26.3084,7.5594,3.90089,-8.98127,33.6856,9.87589,-6.33954,10.2622,-2.07706,-19.8573,13.0641,-9.68122,31.4275
2509,0,7.26652,-3.66673,8.90599,-13.9895,-0.285825,-26.8044,37.6255,-11.2687,-9.36004,-30.0697,-5.75452,24.9862,7.26652,3.66673,-8.90599,33.2584,9.69671,-5.49066,10.6702,-2.09886,-20.4281,12.6538,-9.77776,31.6821
2510,0,6.97793,-3.41963,8.79482,-13.3154,-0.385975,-26.776,40.9474,-11.7144,-8.35191,-28.9797,-5.39749,23.5452,6.97793,3.41963,-8.79482,32.8625,9.47327,-4.72983,11.2418,-2.12267,-20.9048,12.1009,-9.8537,31.8813
2511,0,6.70913,-3.16374,8.6513,-12.5796,-0.487525,-26.6791,44.3112,-12.102,-7.41275,-27.8454,-5.02551,22.0085,6.70913,3.16374,-8.6513,32.5017,9.20821,-4.05843,11.952,-2.13197,-21.2405,11.3961,-9.88554,31.9646
2512,0,6.46389,-2.90612,8.47858,-11.782,-0.593346,-26.5197,47.6912,-12.4248,-6.5646,-26.7,-4.64611,20.4053,6.46389,2.90612,-8.47858,32.1795,8.90651,-3.5058,12.7933,-2.12275,-21.4023,10.5537,-9.86572,31.9128
2513,0,6.25406,-2.65242,8.2817,-10.9128,-0.705907,-26.304,51.0646,-12.6791,-5.82888,-25.565,-4.26821,18.7738,6.25406,2.65242,-8.2817,31.9031,8.57434,-3.07748,13.7455,-2.08788,-21.3699,9.59006,-9.7848,31.7006
2514,0,6.08932,-2.40797,8.06651,-9.96274,-0.827983,-26.0397,54.4107,-12.8626,-5.22226,-24.4565,-3.89992,17.1519,6.08932,2.40797,-8.06651,31.6849,8.22004,-2.77416,14.8099,-2.02546,-21.0925,8.54903,-9.62091,31.2678
2515,0,5.97865,-2.17866,7.83965,-8.92262,-0.963354,-25.7378,57.7105,-12.978,-4.76422,-23.3827,-3.551,15.5882,5.97865,2.17866,-7.83965,31.5376,7.85384,-2.59971,15.9832,-1.93889,-20.5503,7.49029,-9.37024,30.5976
2516,0,5.92877,-1.97109,7.60838,-7.78405,-1.11746,-25.4076,60.9483,-13.0272,-4.47084,-22.3497,-3.22989,14.1271,5.92877,1.97109,-7.60838,31.4702,7.48817,-2.53613,17.2683,-1.82901,-19.6995,6.48408,-9.01487,29.6305
2517,0,5.94615,-1.79007,7.38003,-6.5377,-1.29506,-25.0609,64.1112,-13.0174,-4.34834,-21.3563,-2.94342,12.8072,5.94615,1.79007,-7.38003,31.4982,7.13611,-2.57261,18.6731,-1.70548,-18.5481,5.60723,-8.56447,28.3763
2518,0,6.03419,-1.64255,7.16175,-5.17651,-1.50441,-24.7091,67.1884,-12.9563,-4.4076,-20.4034,-2.69909,11.6702,6.03419,1.64255,-7.16175,31.6273,6.81275,-2.69641,20.204,-1.57815,-17.0595,4.93104,-8.01281,26.7967
2519,0,6.19392,-1.53365,6.95954,-3.69467,-1.75231,-24.3614,70.1721,-12.8539,-4.64715,-19.4872,-2.50139,10.7431,6.19392,1.53365,-6.95954,31.8639,6.53287,-2.89328,21.8625,-1.46234,-15.2757,4.50178,-7.38256,24.934
2520,0,6.42414,-1.46934,6.7782,-2.08863,-2.04704,-24.0223,73.0565,-12.7188,-5.06306,-18.6043,-2.35399,10.048,6.42414,1.46934,-6.7782,32.2046,6.31101,-3.15372,23.6429,-1.37365,-13.2043,4.34458,-6.6834,22.7966
2521,0,6.72171,-1.45483,6.62165,-0.356333,-2.3967,-23.6963,75.8372,-12.562,-5.64136,-17.7496,-2.25833,9.59523,6.72171,1.45483,-6.62165,32.6427,6.16124,-3.47921,25.5276,-1.33459,-10.93,4.45468,-5.95038,20.4781
2522,0,7.08028,-1.49402,6.49221,1.50003,-2.80769,-23.3833,78.5101,-12.3925,-6.3686,-16.9189,-2.21512,9.39032,7.08028,1.49402,-6.49221,33.161,6.09457,-3.87508,27.4893,-1.3666,-8.52028,4.81261,-5.20818,18.0539
